"","tp_tid","ra_tid","taibnet_namecode","uuid","rank","class","class_c","order","order_c","family","family_c","genus","genus_c","name","name_c","is_endemic","is_alien","is_protected"
"3723",404547,404547,404547,"de7fc1d9-4f28-4eb3-baec-b3b8f5f63e2c","infraspecies","Aves","鳥綱","Strigiformes","鴞形目","Strigidae","鴟鴞科","Athene","小鴞屬","Athene noctua plumipes","縱紋腹小鴞","","",""
"3724",404548,404548,404548,"d1c89829-7756-45f1-9842-8be37d714222","infraspecies","Aves","鳥綱","Accipitriformes","鷹形目","Accipitridae","鷹科","Aviceda","鵑隼屬","Aviceda leuphotes syama","黑冠鵑隼","","",""
"3725",404550,404550,404550,"80736154-3946-41d3-868e-352d78c707c2","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Bombycillidae","連雀科","Bombycilla","連雀屬","Bombycilla garrulus centralasiae","黃連雀","","",""
"3726",404551,404551,404551,"3cc98484-bbf2-4c57-9300-b04ffc39ba8d","species","Aves","鳥綱","Accipitriformes","鷹形目","Accipitridae","鷹科","Buteo","鵟屬","Buteo hemilasius","大鵟","","",""
"3727",404552,404552,404552,"57f41bd8-7220-4565-b0be-61287c345a9c","infraspecies","Aves","鳥綱","Pelecaniformes","鵜形目","Ardeidae","鷺科","Butorides","綠鷺屬","Butorides striata carcinophila","綠簑鷺(台灣留鳥亞種)","","",""
"3728",404553,404553,404553,"873c401c-00dd-4b01-9be8-aa6aa8560b49","infraspecies","Aves","鳥綱","Cuculiformes","鵑形目","Cuculidae","杜鵑科","Cacomantis","八聲杜鵑屬","Cacomantis merulinus querulus","八聲杜鵑","","",""
"3729",404556,404556,404556,"48deeb84-7f76-40c8-85c8-4e108d661d4a","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Calcariidae","鐵爪?科","Calcarius","鐵爪?屬","Calcarius lapponicus coloratus","鐵爪?","","",""
"3730",404557,404557,404557,"037fb34d-5679-4fcf-b769-f0564d019954","species","Aves","鳥綱","Charadriiformes","?形目","Scolopacidae","鷸科","Calidris","濱鷸屬","Calidris himantopus","高蹺濱鷸","","",""
"3731",404558,404558,404558,"bb0d7d54-a7ce-4730-aa0c-6f555f488f03","species","Aves","鳥綱","Charadriiformes","?形目","Scolopacidae","鷸科","Calidris","濱鷸屬","Calidris melanotos","美洲尖尾濱鷸","","",""
"3732",404559,404559,404559,"aadd267f-ab0c-49b8-a44b-3b6edfe5c95e","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Fringillidae","雀科","Carpodacus","朱雀屬","Carpodacus erythrinus grebnitskii","普通朱雀","","",""
"3733",404560,404560,404560,"7cf54952-75af-4f6d-bbdb-c7cb90f28e30","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Hirundinidae","燕科","Cecropis","金腰燕屬","Cecropis daurica japonica","金腰燕","","",""
"3734",404561,404561,404561,"6b7577fc-0779-45d0-abc9-fb12d9b5614f","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Hirundinidae","燕科","Cecropis","金腰燕屬","Cecropis striolata striolata","赤腰燕","","",""
"3735",404563,404563,404563,"27ce77f5-e10e-489a-858d-a6b0a040d590","infraspecies","Aves","鳥綱","Coraciiformes","佛法僧目","Alcedinidae","翠鳥科","Ceyx","三趾翠鳥屬","Ceyx erithaca motleyi","三趾翠鳥(婆羅洲亞種)","","",""
"3736",404564,404564,404564,"34bd7b8e-8ef4-416f-bf72-ec9d74c23b60","infraspecies","Aves","鳥綱","Charadriiformes","?形目","Laridae","鷗科","Chlidonias","浮鷗屬","Chlidonias hybrida hybrida","黑腹燕鷗","","",""
"3737",404565,404565,404565,"8090520b-78f4-4b73-a3cc-177ce26e0b62","species","Aves","鳥綱","Ciconiiformes","鸛形目","Ciconiidae","鸛科","Ciconia","鸛屬","Ciconia boyciana","東方白鸛","","","Y"
"3738",404566,404566,404566,"a20fd250-fe30-4202-a2df-29d83819890e","species","Aves","鳥綱","Columbiformes","鴿形目","Columbidae","鳩鴿科","Columba","鴿屬","Columba livia","野鴿","","Y",""
"3739",404567,404567,404567,"9d5152ec-411e-4b76-b98d-19a0fdef1a90","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Corvidae","鴉科","Corvus","鴉屬","Corvus corone orientalis","小嘴烏鴉","","",""
"3740",404569,404569,404569,"c53cb110-817c-45d0-8c82-9cbe8218d63e","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Corvidae","鴉科","Corvus","鴉屬","Corvus splendens insolens","家烏鴉","","",""
"3741",404571,404571,404571,"de9b2451-ed25-4021-8758-b1bcc5245998","infraspecies","Aves","鳥綱","Cuculiformes","鵑形目","Cuculidae","杜鵑科","Cuculus","杜鵑屬","Cuculus micropterus micropterus","四聲杜鵑","","",""
"3742",404572,404572,404572,"78c6388f-66a0-4684-905a-9996c700af47","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Stenostiridae","細嘴鶲科","Culicicapa","方尾鶲屬","Culicicapa ceylonensis calochrysea","方尾鶲","","",""
"3743",404575,404575,404575,"9564f099-9a4f-432c-909a-1133a4c3617d","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾屬","Dicrurus hottentottus brevirostris","髮冠卷尾","","",""
"3744",404577,404577,404577,"9fc6b6fa-7a36-4f59-8f68-7253716e9122","species","Aves","鳥綱","Pelecaniformes","鵜形目","Ardeidae","鷺科","Egretta","白鷺屬","Egretta picata","白頸黑鷺","","",""
"3745",404578,404578,404578,"7fdb1a8f-7ec9-4c86-a1e7-e802953dbba0","infraspecies","Aves","鳥綱","Accipitriformes","鷹形目","Accipitridae","鷹科","Elanus","黑翅鳶屬","Elanus caeruleus vociferus","黑翅鳶","","","Y"
"3746",404579,404579,404579,"62511ccc-6edf-4054-a3bb-ea69ebbc25c3","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Emberizidae","?科","Emberiza","?屬","Emberiza leucocephalos leucocephalos","白頭?","","",""
"3747",404580,404580,404580,"744048fa-f234-4a37-9733-d182c30d147a","species","Aves","鳥綱","Passeriformes","雀形目","Emberizidae","?科","Emberiza","?屬","Emberiza melanocephala","黑頭?","","",""
"3748",404581,404581,404581,"7d6d0434-7ed4-48d3-92bb-21dc1e5cb97c","species","Aves","鳥綱","Passeriformes","雀形目","Emberizidae","?科","Emberiza","?屬","Emberiza sulphurata","野?","","","Y"
"3749",404582,404582,404582,"142cd745-a4d2-4041-b88e-ec96450c4222","species","Aves","鳥綱","Passeriformes","雀形目","Emberizidae","?科","Emberiza","?屬","Emberiza variabilis","灰?","","",""
"3750",404584,404584,404584,"a6dab7b0-f273-4e20-91b2-2da85be91cb6","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Estrildidae","梅花雀科","Estrilda","梅花雀屬","Estrilda melpoda melpoda","橙頰梅花雀","","Y",""
"3751",404585,404585,404585,"16fc70b2-f01c-4295-b326-de108dba06e2","infraspecies","Aves","鳥綱","Cuculiformes","鵑形目","Cuculidae","杜鵑科","Eudynamys","噪鵑屬","Eudynamys scolopaceus chinensis","噪鵑","","",""
"3752",404586,404586,404586,"ee08a6cd-d0ec-4150-b3e8-f51736f545bb","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Muscicapidae","鶲科","Eumyias","銅藍鶲屬","Eumyias thalassinus thalassinus","銅藍鶲","","",""
"3753",404587,404587,404587,"4e54bc74-f434-4d74-92fc-9a032a415b8e","species","Aves","鳥綱","Falconiformes","隼形目","Falconidae","隼科","Falco","隼屬","Falco amurensis","紅腳隼","","",""
"3754",404588,404588,404588,"63363497-97d4-46bb-8e1a-aeaeafb68867","species","Aves","鳥綱","Falconiformes","隼形目","Falconidae","隼科","Falco","隼屬","Falco naumanni","黃爪隼","","",""
"3755",404589,404589,404589,"f75d0c53-2b2c-4a20-aa79-d03c5f8a9fd3","species","Aves","鳥綱","Passeriformes","雀形目","Leiothrichidae","噪眉科","Garrulax","噪?屬","Garrulax taewanus","臺灣畫眉","Y","","Y"
"3756",404593,404593,404593,"56b7ddbf-a1fd-4682-8f34-27e47ad74c37","infraspecies","Aves","鳥綱","Apodiformes","雨燕目","Apodidae","雨燕科","Hirundapus","針尾雨燕屬","Hirundapus cochinchinensis formosanus","灰喉針尾雨燕","Y","",""
"3757",404595,404595,404595,"435288c9-671b-47a3-b9a6-a761658340d8","infraspecies","Aves","鳥綱","Charadriiformes","?形目","Laridae","鷗科","Larus","鷗屬","Larus fuscus heuglini","小黑背鷗","","",""
"3758",404599,404599,404599,"6522d339-ae75-4202-8bfa-a09b94dcd662","species","Aves","鳥綱","Passeriformes","雀形目","Locustellidae","蝗鶯科","Locustella","蝗鶯屬","Locustella pleskei","史氏蝗鶯","","",""
"3759",404608,404608,404608,"3c90f9c5-ff01-4745-a870-8aa0d3fcda66","species","Aves","鳥綱","Coraciiformes","佛法僧目","Meropidae","蜂虎科","Merops","蜂虎屬","Merops ornatus","彩虹蜂虎","","",""
"3760",404610,404610,404610,"a04e4fd0-703a-418e-8aa7-2948c0d0468d","infraspecies","Aves","鳥綱","Accipitriformes","鷹形目","Accipitridae","鷹科","Milvus","鳶屬","Milvus migrans formosanus","黑鳶(台灣亞種)","","","Y"
"3761",404611,404611,404611,"2e1bbc01-258b-43e7-81d3-2064c8c41e5c","species","Aves","鳥綱","Passeriformes","雀形目","Muscicapidae","鶲科","Monticola","磯鶇屬","Monticola gularis","白喉磯鶇","","",""
"3762",404613,404613,404613,"6d62854a-b69a-4629-9cce-3221a2df4189","species","Aves","鳥綱","Passeriformes","雀形目","Muscicapidae","鶲科","Myophonus","嘯鶇屬","Myophonus insularis","臺灣紫嘯鶇","Y","",""
"3763",404614,404614,404614,"7cda355d-6027-4db7-928d-7e16fa62bc77","species","Aves","鳥綱","Anseriformes","雁形目","Anatidae","雁鴨科","Netta","狹嘴潛鴨屬","Netta rufina","赤嘴潛鴨","","",""
"3764",404615,404615,404615,"d00430e4-f846-45c2-9b7d-e5b2e3ba8aa5","infraspecies","Aves","鳥綱","Pelecaniformes","鵜形目","Ardeidae","鷺科","Nycticorax","夜鷺屬","Nycticorax caledonicus manillensis","棕夜鷺","","",""
"3765",404617,404617,404617,"30e62ca7-2b6c-401b-81de-93c07a95224f","species","Aves","鳥綱","Procellariiformes","?形目","Hydrobatidae","海燕科","Oceanodroma","叉尾海燕屬","Oceanodroma matsudairae","日本叉尾海燕","","",""
"3766",404618,404618,404618,"e5b61367-0184-4790-8dba-fac380b87307","species","Aves","鳥綱","Procellariiformes","?形目","Hydrobatidae","海燕科","Oceanodroma","叉尾海燕屬","Oceanodroma tristrami","褐翅叉尾海燕","","",""
"3767",404620,404620,404620,"a85c60ee-a13b-4903-a696-64117e8095fa","species","Aves","鳥綱","Passeriformes","雀形目","Muscicapidae","鶲科","Oenanthe","即鳥屬","Oenanthe isabellina","沙即鳥","","",""
"3768",404621,404621,404621,"d67e98b5-9dbb-47a3-9f53-e87bca8eadd3","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Muscicapidae","鶲科","Oenanthe","即鳥屬","Oenanthe oenanthe oenanthe","穗即鳥","","",""
"3769",404622,404622,404622,"95977a32-ea9f-4ef3-aeb8-89c248bce464","infraspecies","Aves","鳥綱","Strigiformes","鴞形目","Strigidae","鴟鴞科","Otus","角鴞屬","Otus sunia japonicus","東方角鴞(日本亞種)","","","Y"
"3770",404623,404623,404623,"7b2b8694-a894-4fb1-9d96-9c465e2f2e49","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Passeridae","麻雀科","Passer","麻雀屬","Passer montanus saturatus","麻雀","","",""
"3771",404624,404624,404624,"2f298d73-25c9-42e5-af37-e196f90bbf5a","species","Aves","鳥綱","Pelecaniformes","鵜形目","Pelecanidae","鵜鶘科","Pelecanus","鵜鶘屬","Pelecanus crispus","卷羽鵜鶘","","","Y"
"3772",404627,404627,404627,"9f8e69bc-a3c4-46ae-a26a-621351271aee","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Campephagidae","山椒鳥科","Pericrocotus","山椒鳥屬","Pericrocotus ethologus ethologus","長尾山椒","","",""
"3773",404628,404628,404628,"40599ff4-51f0-4de9-8dcf-bc1d952904ca","infraspecies","Aves","鳥綱","Accipitriformes","鷹形目","Accipitridae","鷹科","Pernis","蜂鷹屬","Pernis ptilorhynchus orientalis","東方蜂鷹","","","Y"
"3774",404629,404629,404629,"63220512-afad-4790-9597-717ac3434687","species","Aves","鳥綱","Charadriiformes","?形目","Scolopacidae","鷸科","Phalaropus","瓣足鷸屬","Phalaropus fulicarius","灰瓣足鷸","","",""
"3775",404630,404630,404630,"4748e6b0-2087-4910-89ee-5a3f657b5369","species","Aves","鳥綱","Procellariiformes","?形目","Diomedeidae","信天翁科","Phoebastria","信天翁屬","Phoebastria albatrus","短尾信天翁","","","Y"
"3776",404631,404631,404631,"98ba2fc8-cea0-4096-b4fb-8d62801b9487","species","Aves","鳥綱","Procellariiformes","?形目","Diomedeidae","信天翁科","Phoebastria","信天翁屬","Phoebastria immutabilis","黑背信天翁","","",""
"3777",404632,404632,404632,"469ad59a-7986-42a8-8293-8b848394b243","species","Aves","鳥綱","Procellariiformes","?形目","Diomedeidae","信天翁科","Phoebastria","信天翁屬","Phoebastria nigripes","黑腳信天翁","","","Y"
"3778",404633,404633,404633,"4709902e-272d-488f-abb8-89e7a66c3977","species","Aves","鳥綱","Passeriformes","雀形目","Phylloscopidae","柳鶯科","Phylloscopus","柳鶯屬","Phylloscopus borealoides","庫頁島柳鶯","","",""
"3779",404634,404634,404634,"100a5f31-51f5-4c3b-a9c3-91c85bbe3849","species","Aves","鳥綱","Passeriformes","雀形目","Phylloscopidae","柳鶯科","Phylloscopus","柳鶯屬","Phylloscopus ijimae","飯島柳鶯","","","Y"
"3780",404636,404636,404636,"6840d660-5c02-4529-bb83-305b4c8cd1e5","species","Aves","鳥綱","Passeriformes","雀形目","Phylloscopidae","柳鶯科","Phylloscopus","柳鶯屬","Phylloscopus schwarzi","巨嘴柳鶯","","",""
"3781",404637,404637,404637,"8c86eddd-64da-4cc6-a8b7-d5f92a9d91bd","species","Aves","鳥綱","Passeriformes","雀形目","Pittidae","八色鶇科","Pitta","八色鳥屬","Pitta moluccensis","藍翅八色鳥","","",""
"3782",404638,404638,404638,"4960f35f-7052-44d0-a934-e49dfe252fa4","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Calcariidae","鐵爪?科","Plectrophenax","雪?屬","Plectrophenax nivalis vlasowae","雪?","","",""
"3783",404639,404639,404639,"e123c3b8-047e-4fcc-9a2c-381285cf83a5","species","Aves","鳥綱","Pelecaniformes","鵜形目","Threskiornithidae","?科","Plegadis","彩?屬","Plegadis falcinellus","彩?","","",""
"3784",404645,404645,404645,"de7a1bd5-1466-4211-a001-4ee46fdf9e73","species","Aves","鳥綱","Gruiformes","鶴形目","Rallidae","秧雞科","Porzana","田雞屬","Porzana porzana","斑胸秧雞","","",""
"3785",404647,404647,404647,"1912480b-8e1b-404d-81c3-e8571714ff05","species","Aves","鳥綱","Passeriformes","雀形目","Prunellidae","岩鷚科","Prunella","岩鷚屬","Prunella montanella","棕眉山岩鷚","","",""
"3786",404648,404648,404648,"c30b1bfd-5e73-402e-8ff3-eb94e1c08ade","infraspecies","Aves","鳥綱","Procellariiformes","?形目","Procellariidae","?科","Pseudobulweria","擬燕?屬","Pseudobulweria rostrata rostrata","黑背白腹穴鳥","","",""
"3787",404651,404651,404651,"50595939-0fd1-4793-ae54-71dbb76abfa7","infraspecies","Aves","鳥綱","Passeriformes","雀形目","Muscicapidae","鶲科","Saxicola","石即鳥屬","Saxicola ferreus haringtoni","灰叢鴝","","",""
"3788",404653,404653,404653,"3bcb18cf-fbcc-4ba4-b471-27337ddbfadc","infraspecies","Aves","鳥綱","Charadriiformes","?形目","Stercorariidae","賊鷗科","Stercorarius","賊鷗屬","Stercorarius longicaudus pallescens","長尾賊鷗","","",""
"3789",404654,404654,404654,"452f5742-b7a3-4cdd-830a-be83d8320e1e","species","Aves","鳥綱","Charadriiformes","?形目","Stercorariidae","賊鷗科","Stercorarius","賊鷗屬","Stercorarius maccormicki","灰賊鷗","","",""
"3790",404655,404655,404655,"21f03684-d389-40cf-8dc0-007b342a27e6","species","Aves","鳥綱","Charadriiformes","?形目","Stercorariidae","賊鷗科","Stercorarius","賊鷗屬","Stercorarius pomarinus","中賊鷗","","",""
"3791",404660,404660,404660,"42a38bd3-74a6-4954-9eaa-6d20092850c7","infraspecies","Aves","鳥綱","Suliformes","鰹鳥目","Sulidae","鰹鳥科","Sula","鰹鳥屬","Sula dactylatra personata","藍臉鰹鳥","","",""
"3792",404661,404661,404661,"d0e1a674-b6a6-492e-a744-61ce33366ddf","infraspecies","Aves","鳥綱","Suliformes","鰹鳥目","Sulidae","鰹鳥科","Sula","鰹鳥屬","Sula sula rubripes","紅腳鰹鳥","","",""
"3793",404662,404662,404662,"153c0207-a15f-4cd8-bdd3-64f94171d068","species","Aves","鳥綱","Passeriformes","雀形目","Sylviidae","鶯科","Sylvia","鶯屬","Sylvia curruca","白喉林鶯","","",""
"3794",404665,404665,404665,"8a837914-c70b-4f6f-831c-2fcffb691bdc","infraspecies","Aves","鳥綱","Coraciiformes","佛法僧目","Alcedinidae","翠鳥科","Todiramphus","領翡翠屬","Todiramphus chloris collaris","白領翡翠","","",""
"3795",404666,404666,404666,"ce134993-d46b-4810-81a3-7cc4b5b315f3","infraspecies","Aves","鳥綱","Columbiformes","鴿形目","Columbidae","鳩鴿科","Treron","綠鳩屬","Treron bicinctus domvilii","橙胸綠鳩","","",""
"3796",404667,404667,404667,"ac319ead-a32b-4d57-91e9-410aee067fb2","species","Aves","鳥綱","Passeriformes","雀形目","Turdidae","鶇科","Turdus","鶇屬","Turdus eunomus","斑點鶇","","",""
"3797",404668,404668,404668,"a84d54ea-146d-4e07-b9c2-2bfc1fb3f22e","species","Aves","鳥綱","Passeriformes","雀形目","Turdidae","鶇科","Turdus","鶇屬","Turdus ruficollis","赤頸鶇","","",""
"3798",404669,404669,404669,"1605186a-07b6-4653-85af-15abffb7c49a","infraspecies","Aves","鳥綱","Charadriiformes","?形目","Turnicidae","三趾鶉科","Turnix","三趾鶉屬","Turnix sylvaticus davidi","林三趾鶉","","",""
"3799",404670,404670,404670,"7c587ae5-32b9-4c04-960f-8a7894b12d65","infraspecies","Aves","鳥綱","Charadriiformes","?形目","Turnicidae","三趾鶉科","Turnix","三趾鶉屬","Turnix tanki blanfordii","黃腳三趾鶉","","",""
"3800",404672,404672,404672,"abaf002b-9561-42b0-a3fb-e039ed2c3408","infraspecies","Aves","鳥綱","Charadriiformes","?形目","Alcidae","海雀科","Uria","海鴉屬","Uria aalge inornata","崖海鴉","","",""
"3801",404673,404673,404673,"88143b49-c969-4d7b-9dc3-73d4cc3c17dd","species","Aves","鳥綱","Charadriiformes","?形目","Scolopacidae","鷸科","Xenus","翹嘴鷸屬","Xenus cinereus","反嘴鷸","","",""
"3802",408248,408248,408248,"79ef595c-81e6-4e35-8574-23e83bdd6c2a","species","Mammalia","哺乳綱","Primates","靈長目","Hominidae","人科","Homo","人屬","Homo sapiens","智人","","",""
"3803",413087,413087,413087,"e8a89a66-cc57-454f-84ba-2cde6ac5fbd3","species","Amphibia","兩生綱","Caudata","有尾目","Hynobiidae","山椒魚科","Hynobius","小鯢屬","Hynobius fuca","觀霧山椒魚","Y","","Y"
"3804",413088,413088,413088,"9610bea3-8a90-417e-9948-2fabb701fd7f","species","Amphibia","兩生綱","Caudata","有尾目","Hynobiidae","山椒魚科","Hynobius","小鯢屬","Hynobius glacialis","南湖山椒魚","Y","","Y"
"3805",416053,416053,416053,"59e4538f-605e-4f8a-954d-6695df1d6fdc","species","Mammalia","哺乳綱","Soricomorpha","鼩形目","Soricidae","尖鼠科","Anourosorex","短尾鼩屬","Anourosorex yamashinai","短尾鼩","Y","",""
"3806",416054,416054,416054,"8dd51e84-20af-473a-8c64-553461fb5988","species","Mammalia","哺乳綱","Soricomorpha","鼩形目","Soricidae","尖鼠科","Crocidura","麝鼩屬","Crocidura tanakae","臺灣灰麝鼩","Y","",""
"3807",416055,416055,416055,"899b8f21-5c62-4ae8-99a1-d6bacb7ba74c","infraspecies","Mammalia","哺乳綱","Soricomorpha","鼩形目","Soricidae","尖鼠科","Crocidura","麝鼩屬","Crocidura shantungensis hosletti","荷氏小麝鼩","Y","",""
"3808",416057,416057,416057,"1884d392-802c-4e7c-b20e-bb0cd64fee1b","infraspecies","Mammalia","哺乳綱","Soricomorpha","鼩形目","Soricidae","尖鼠科","Crocidura","麝鼩屬","Crocidura rapax tadae","蘭嶼長尾麝鼩","Y","",""
"3809",416058,416058,416058,"ca427ccb-1d7e-43bf-993b-f244b51b1e21","infraspecies","Mammalia","哺乳綱","Soricomorpha","鼩形目","Soricidae","尖鼠科","Crocidura","麝鼩屬","Crocidura rapax kurodai","臺灣長尾麝鼩","Y","",""
